date,asset,rolling_beta
2025-08-06,MSFT,0.7516141644282769
2025-08-07,MSFT,0.7611474495408034
2025-08-08,MSFT,0.7471993499894086
2025-08-11,MSFT,0.7483972449070618
2025-08-12,MSFT,0.7880808634896935
2025-08-13,MSFT,0.7868684681039235
2025-08-14,MSFT,0.7862254976707761
2025-08-15,MSFT,0.7946531346718136
2025-08-18,MSFT,0.8050800033146008
2025-08-19,MSFT,0.8312761147003571
2025-08-20,MSFT,0.841203642156915
2025-08-21,MSFT,0.848007321226692
2025-08-22,MSFT,0.8108271469143261
2025-08-25,MSFT,0.8003333363479268
2025-08-26,MSFT,0.7377528328350985
2025-08-27,MSFT,0.7290414213453003
2025-08-28,MSFT,0.7319097661553084
2025-08-29,MSFT,0.7430038584889591
2025-09-02,MSFT,0.7379912271553516
2025-09-03,MSFT,0.735642891592862
2025-09-04,MSFT,0.7324844089696215
2025-09-05,MSFT,0.8067110437713539
2025-09-08,MSFT,0.8181098922956123
2025-09-09,MSFT,0.8184054468018898
2025-09-10,MSFT,0.8356720865397933
2025-09-11,MSFT,0.8304099758496234
2025-09-12,MSFT,0.8050927117262526
2025-09-15,MSFT,0.8215601989604723
2025-09-16,MSFT,0.833131709602766
2025-09-17,MSFT,0.8542765705918627
2025-09-18,MSFT,0.8488119906801278
2025-09-19,MSFT,0.8650436401405873
2025-09-22,MSFT,0.8079186468248095
2025-09-23,MSFT,0.8276161849461906
2025-09-24,MSFT,0.8176875878781896
2025-09-25,MSFT,0.8072399335525675
2025-09-26,MSFT,0.8309119354075942
2025-09-29,MSFT,0.8355681005072495
2025-09-30,MSFT,0.8320811007447051
2025-10-01,MSFT,0.8425260475810032
2025-10-02,MSFT,0.8090149997091046
2025-10-03,MSFT,0.8265482225762926
2025-10-06,MSFT,0.8492653517437553
2025-10-07,MSFT,0.8403547316200521
2025-10-08,MSFT,0.8377034900412343
2025-10-09,MSFT,0.8602874395466921
2025-10-10,MSFT,0.8424572182899431
2025-10-13,MSFT,0.826940095673105
2025-10-14,MSFT,0.8286394157037691
2025-10-15,MSFT,0.8103851925316096
2025-10-16,MSFT,0.8020538580585675
2025-10-17,MSFT,0.8021551158299409
2025-10-20,MSFT,0.7943429668251183
2025-10-21,MSFT,0.8071146903772565
2025-10-22,MSFT,0.7878610877727308
2025-10-23,MSFT,0.777554959118415
2025-10-24,MSFT,0.7765992972554973
2025-10-27,MSFT,0.8016175456237856
2025-10-28,MSFT,0.8116946028287114
2025-10-29,MSFT,0.8844371209353121
2025-10-30,MSFT,0.9512983994608913
2025-10-31,MSFT,0.8930907963439417
2025-11-03,MSFT,0.8717900474064018
2025-11-04,MSFT,0.8659276480489385
2025-11-05,MSFT,0.8486444005799961
2025-11-06,MSFT,0.89382424774233
2025-11-07,MSFT,0.8965860312136992
2025-11-10,MSFT,0.9056579222774535
2025-11-11,MSFT,0.9224672049817054
2025-11-12,MSFT,0.9230977623973257
2025-11-13,MSFT,0.916023597580077
2025-11-14,MSFT,0.9104221259653852
2025-11-17,MSFT,0.8828516482813221
2025-11-18,MSFT,0.928246294626608
2025-11-19,MSFT,0.9178798345987458
2025-11-20,MSFT,0.9526783996429172
2025-11-21,MSFT,0.8931162963397011
2025-11-24,MSFT,0.8698287585913034
2025-11-25,MSFT,0.8651301392687814
2025-11-26,MSFT,0.8836964023245852
2025-11-28,MSFT,0.8971851282796138
2025-12-01,MSFT,0.9162006494149291
2025-12-02,MSFT,0.9214113352684608
2025-12-03,MSFT,0.9049895842292812
2025-12-04,MSFT,0.8819834357659332
2025-12-05,MSFT,0.8808379085369946
2025-12-08,MSFT,0.8595994208152496
2025-12-09,MSFT,0.8565885670391001
2025-12-10,MSFT,0.8149245751401462
2025-12-11,MSFT,0.8250799625387188
2025-12-12,MSFT,0.8149966569297655
2025-12-15,MSFT,0.8127717500354338
2025-12-16,MSFT,0.8087505258383635
2025-12-17,MSFT,0.7863405410030282
2025-12-18,MSFT,0.7892254993089587
2025-12-19,MSFT,0.7951592006212534
2025-12-22,MSFT,0.7795241579960095
2025-12-23,MSFT,0.7864023852024717
2025-12-24,MSFT,0.7851796479426196
2025-12-26,MSFT,0.7781298263831576
2025-12-29,MSFT,0.7722823545078583
2025-12-30,MSFT,0.7669114672187901
2025-12-31,MSFT,0.7671796387346103
2026-01-02,MSFT,0.7605403610035538
2026-01-05,MSFT,0.755500942221568
2026-01-06,MSFT,0.7522014558623513
2026-01-07,MSFT,0.7340950365282735
2026-01-08,MSFT,0.7369935775541935
2026-01-09,MSFT,0.7352158481528466
2026-01-12,MSFT,0.7318940133784106
2026-01-13,MSFT,0.7578991834470454
2026-01-14,MSFT,0.7930278117724612
2026-01-15,MSFT,0.791059298167895
2026-01-16,MSFT,0.7961633085611548
2026-01-20,MSFT,0.7522141924519624
2026-01-21,MSFT,0.654944317937285
2026-01-22,MSFT,0.676097942041332
2026-01-23,MSFT,0.6933052999619761
2026-01-26,MSFT,0.7068475422076576
2026-01-27,MSFT,0.7240982164820005
2026-01-28,MSFT,0.6946283966030408
2026-01-29,MSFT,0.7463326232915486
2026-01-30,MSFT,0.7477464564521411
2026-02-02,MSFT,0.6610816004147263
2026-02-03,MSFT,0.7273055769336098
2026-02-04,MSFT,0.7046771027710012
2026-02-05,MSFT,0.8739703810738447
2026-02-06,MSFT,0.9181783312296267
2026-02-09,MSFT,0.9348687735192776
2026-02-10,MSFT,0.9301277311033146
2026-02-11,MSFT,0.8995433691878392
2026-02-12,MSFT,0.8454561454050704
2026-02-13,MSFT,0.8445989617609729
2026-02-17,MSFT,0.8531113249818232
2026-02-18,MSFT,0.865373207636431
2026-02-19,MSFT,0.8807945862404379
2026-02-20,MSFT,0.8239001263252757
2026-02-23,MSFT,0.9032784109501396
2026-02-24,MSFT,0.931987328841135
2026-02-25,MSFT,1.0536710704142525
2026-02-26,MSFT,1.0691443184887774
2026-02-27,MSFT,1.0978968913214242
2026-03-02,MSFT,1.0672877109061898
2026-03-03,MSFT,0.9641877907487546
2026-03-04,MSFT,0.9565328575259457
2026-03-05,MSFT,0.9087008420843399
2026-03-06,MSFT,0.8954505578184383
2026-03-09,MSFT,0.8799548398302596
2026-03-10,MSFT,0.8789239976128584
2026-03-11,MSFT,0.8985591205062365
2026-03-12,MSFT,0.8592931497608183
2026-03-13,MSFT,0.9383373372995547
2026-03-16,MSFT,0.9420930006911801
2026-03-17,MSFT,0.9483189368545799
2026-03-18,MSFT,0.9603144046056041
2026-03-19,MSFT,0.9673640044708418
2026-03-20,MSFT,1.012625515920968
2026-03-23,MSFT,0.9722450118870282
2026-03-24,MSFT,0.9930019169582567
2026-03-25,MSFT,0.9906627017819595
2026-03-26,MSFT,0.9531047658077368
2026-03-27,MSFT,0.9718602756762416
2026-03-30,MSFT,0.9644836887733561
2026-03-31,MSFT,1.0072983164714007
2026-04-01,MSFT,0.9972407517540239
2026-04-02,MSFT,1.0053226267104065
2026-04-06,MSFT,1.0118298171698799
2026-04-07,MSFT,1.017808477210039
2026-04-08,MSFT,0.9264767171735164
2026-04-09,MSFT,0.9301085694241925
2026-04-10,MSFT,0.9303095198904988
2026-04-13,MSFT,0.9847556643417934
2026-04-14,MSFT,1.014658346280516
2026-04-15,MSFT,1.0652209451341603
2026-04-16,MSFT,1.0579300470183697
2026-04-17,MSFT,1.0503787130438693
2026-04-20,MSFT,1.0556247678900117
2026-04-21,MSFT,1.0693936081116884
2026-04-22,MSFT,1.1552716851764704
2026-04-23,MSFT,1.1735754496577169
2026-04-24,MSFT,1.1930090574388077
2026-04-27,MSFT,1.188885707474881
2026-04-28,MSFT,1.1592570965278701
2026-04-29,MSFT,1.1606630264117317
2026-04-30,MSFT,1.0361827211176586
2026-05-01,MSFT,1.0396563250937276
2026-05-04,MSFT,1.0530151974844066
2026-05-05,MSFT,1.004686713651522
2026-05-06,MSFT,1.002388969925454
2026-05-07,MSFT,0.8969789229708124
2026-05-08,MSFT,0.8630695077308875
2026-05-11,MSFT,0.8421758850893006
2026-05-12,MSFT,0.8486096314599839
2026-05-13,MSFT,0.8347570946191557
2026-05-14,MSFT,0.8655816927390932
2026-05-15,MSFT,0.7584299801367732
2026-05-18,MSFT,0.7573652674141578
2026-05-19,MSFT,0.7694381159560553
2026-05-20,MSFT,0.7719233447580556
2026-05-21,MSFT,0.7810823342701991
2026-05-22,MSFT,0.7244828324826219
2026-05-26,MSFT,0.7064382378556228
2026-05-27,MSFT,0.676162144222022
2026-05-28,MSFT,0.7100809010670704
2026-05-29,MSFT,0.6947853903265534
2026-06-01,MSFT,0.7017491776127895
2026-06-02,MSFT,0.7454572778361526
2026-06-03,MSFT,0.7940509257499946
2026-06-04,MSFT,0.8204992024390907
2021-04-06,NVDA,1.9681437490225304
2021-04-07,NVDA,1.9572729372592403
2021-04-08,NVDA,2.012308608807239
2021-04-09,NVDA,1.9366579438035059
2021-04-12,NVDA,1.9387584056197356
2021-04-13,NVDA,2.002241781611481
2021-04-14,NVDA,2.015926500042982
2021-04-15,NVDA,2.072461706589196
2021-04-16,NVDA,2.050653626394125
2021-04-19,NVDA,2.0619681669641494
2021-04-20,NVDA,2.0610647636109616
2021-04-21,NVDA,2.056177916994733
2021-04-22,NVDA,2.083850636516664
2021-04-23,NVDA,2.0916702419747026
2021-04-26,NVDA,2.097993927441007
2021-04-27,NVDA,2.0931878659807266
2021-04-28,NVDA,2.1624261238949254
2021-04-29,NVDA,2.1635718926571044
2021-04-30,NVDA,2.359195134794748
2021-05-03,NVDA,2.418831593582892
2021-05-04,NVDA,2.4697524147677816
2021-05-05,NVDA,2.4672116464586273
2021-05-06,NVDA,2.4843147956418288
2021-05-07,NVDA,2.4970384892646806
2021-05-10,NVDA,2.4600627612994344
2021-05-11,NVDA,2.396854278234342
2021-05-12,NVDA,2.3415839609968545
2021-05-13,NVDA,2.2663877684119056
2021-05-14,NVDA,2.3149385492895838
2021-05-17,NVDA,2.323135973879993
2021-05-18,NVDA,2.2982277818593144
2021-05-19,NVDA,2.2971523383100827
2021-05-20,NVDA,2.333075171921948
2021-05-21,NVDA,2.2925753967337834
2021-05-24,NVDA,2.323692740010536
2021-05-25,NVDA,2.3170980578860307
2021-05-26,NVDA,2.180949031600127
2021-05-27,NVDA,2.2447406542672486
2021-05-28,NVDA,2.4885517198856215
2021-06-01,NVDA,2.4603226798124567
2021-06-02,NVDA,2.4132061197039274
2021-06-03,NVDA,2.366415434058442
2021-06-04,NVDA,2.5717845273205646
2021-06-07,NVDA,2.457786263393988
2021-06-08,NVDA,2.2995539426918494
2021-06-09,NVDA,2.3336437359902398
2021-06-10,NVDA,2.2799620499026587
2021-06-11,NVDA,2.2825236670298286
2021-06-14,NVDA,2.2690047906127964
2021-06-15,NVDA,2.28539398528027
2021-06-16,NVDA,2.2660917463309356
2021-06-17,NVDA,2.158759427783001
2021-06-18,NVDA,2.0575142515455176
2021-06-21,NVDA,1.8702433588102632
2021-06-22,NVDA,1.8913412472733722
2021-06-23,NVDA,1.8315850677601924
2021-06-24,NVDA,1.851093215945461
2021-06-25,NVDA,1.884446618731225
2021-06-28,NVDA,1.897496484511957
2021-06-29,NVDA,1.8910838034368709
2021-06-30,NVDA,1.8698265593481482
2021-07-01,NVDA,1.8304423620142076
2021-07-02,NVDA,1.9029538334593676
2021-07-06,NVDA,1.8858936298437512
2021-07-07,NVDA,1.8627572829859795
2021-07-08,NVDA,1.9004236810808293
2021-07-09,NVDA,1.870920353684077
2021-07-12,NVDA,1.893423418154265
2021-07-13,NVDA,1.8918904193736037
2021-07-14,NVDA,1.8551445946953191
2021-07-15,NVDA,1.7967924687668821
2021-07-16,NVDA,1.902021236859063
2021-07-19,NVDA,1.562567767883401
2021-07-20,NVDA,1.412468784727141
2021-07-21,NVDA,1.4866878048769425
2021-07-22,NVDA,1.4161320609037262
2021-07-23,NVDA,1.3282460735781818
2021-07-26,NVDA,1.3157813299159118
2021-07-27,NVDA,1.3145465493215784
2021-07-28,NVDA,1.3058704012997757
2021-07-29,NVDA,1.3199483793801075
2021-07-30,NVDA,1.2934320690322256
2021-08-02,NVDA,1.2897163712681816
2021-08-03,NVDA,1.1995199838298625
2021-08-04,NVDA,1.1541036782180842
2021-08-05,NVDA,1.1853399267650135
2021-08-06,NVDA,1.166506589863435
2021-08-09,NVDA,1.063016905028925
2021-08-10,NVDA,1.0881625648850444
2021-08-11,NVDA,0.8955220061647394
2021-08-12,NVDA,1.0009319278678854
2021-08-13,NVDA,0.8529646276746885
2021-08-16,NVDA,0.8282125166181409
2021-08-17,NVDA,0.8806785160837481
2021-08-18,NVDA,0.9733528221059572
2021-08-19,NVDA,0.8674731600812455
2021-08-20,NVDA,1.0181136239958277
2021-08-23,NVDA,1.055092248247108
2021-08-24,NVDA,1.052474548553094
2021-08-25,NVDA,1.059418958273369
2021-08-26,NVDA,1.0704583912954617
2021-08-27,NVDA,1.0990524505283263
2021-08-30,NVDA,1.0874426833839916
2021-08-31,NVDA,1.102357629817346
2021-09-01,NVDA,1.1303451122803856
2021-09-02,NVDA,1.0389616367119388
2021-09-03,NVDA,1.02771863578796
2021-09-07,NVDA,1.0385529852757136
2021-09-08,NVDA,1.0476547579031152
2021-09-09,NVDA,1.0687545966193008
2021-09-10,NVDA,0.9879235123178755
2021-09-13,NVDA,0.9690484125669522
2021-09-14,NVDA,0.9351747372074001
2021-09-15,NVDA,0.92445072512855
2021-09-16,NVDA,0.9570832116456228
2021-09-17,NVDA,1.0625243318832547
2021-09-20,NVDA,1.378322483210351
2021-09-21,NVDA,1.3406297061752521
2021-09-22,NVDA,1.417538049486121
2021-09-23,NVDA,1.4491286354331765
2021-09-24,NVDA,1.459094964531919
2021-09-27,NVDA,1.4566256321401494
2021-09-28,NVDA,1.5662847630613101
2021-09-29,NVDA,1.5612633309233195
2021-09-30,NVDA,1.4425622481844467
2021-10-01,NVDA,1.3753829778111601
2021-10-04,NVDA,1.5042069801514413
2021-10-05,NVDA,1.5908571836211365
2021-10-06,NVDA,1.571084991908842
2021-10-07,NVDA,1.6129644042707862
2021-10-08,NVDA,1.6009285130396331
2021-10-11,NVDA,1.5825505067474108
2021-10-12,NVDA,1.5914121870929847
2021-10-13,NVDA,1.5562453448771987
2021-10-14,NVDA,1.5305018229348768
2021-10-15,NVDA,1.766822070112476
2021-10-18,NVDA,1.9273391673003226
2021-10-19,NVDA,1.8367607978217184
2021-10-20,NVDA,1.8175355527822228
2021-10-21,NVDA,1.899334022271149
2021-10-22,NVDA,1.9108358311674079
2021-10-25,NVDA,1.9260632720133564
2021-10-26,NVDA,1.9356122211495899
2021-10-27,NVDA,1.9464752411551043
2021-10-28,NVDA,1.9398927495830376
2021-10-29,NVDA,1.9603797565793117
2021-11-01,NVDA,1.9986660614481433
2021-11-02,NVDA,2.067375399726097
2021-11-03,NVDA,2.050103467657785
2021-11-04,NVDA,2.1885292219634587
2021-11-05,NVDA,2.1739529484464324
2021-11-08,NVDA,2.1746945392916865
2021-11-09,NVDA,2.189935471937824
2021-11-10,NVDA,2.265791787363284
2021-11-11,NVDA,2.260877705461019
2021-11-12,NVDA,2.2245711941810278
2021-11-15,NVDA,2.1912135603438734
2021-11-16,NVDA,2.172355303461083
2021-11-17,NVDA,2.203416933247522
2021-11-18,NVDA,2.191188802285135
2021-11-19,NVDA,2.071283916815317
2021-11-22,NVDA,2.1129344139537514
2021-11-23,NVDA,2.1054864657503174
2021-11-24,NVDA,2.1206240063651722
2021-11-26,NVDA,2.0701422497405226
2021-11-29,NVDA,2.1821409129670752
2021-11-30,NVDA,2.0936220794539127
2021-12-01,NVDA,2.151712925612382
2021-12-02,NVDA,2.1015887599653196
2021-12-03,NVDA,2.1684509818710787
2021-12-06,NVDA,2.028227611953987
2021-12-07,NVDA,2.16055099209303
2021-12-08,NVDA,2.1461635570332347
2021-12-09,NVDA,2.2443009364476985
2021-12-10,NVDA,2.1923087261629934
2021-12-13,NVDA,2.3104918952797693
2021-12-14,NVDA,2.3070931709919895
2021-12-15,NVDA,2.408830047143327
2021-12-16,NVDA,2.514542703981324
2021-12-17,NVDA,2.5185813148881264
2021-12-20,NVDA,2.472132908841207
2021-12-21,NVDA,2.469637554336657
2021-12-22,NVDA,2.4587715341139464
2021-12-23,NVDA,2.4520570404389535
2021-12-27,NVDA,2.4561755205699702
2021-12-28,NVDA,2.475416721427349
2021-12-29,NVDA,2.4767543182918765
2021-12-30,NVDA,2.595384511834656
2021-12-31,NVDA,2.6660294847838197
2022-01-03,NVDA,2.617752045647141
2022-01-04,NVDA,2.6177633338514266
2022-01-05,NVDA,2.657773960421964
2022-01-06,NVDA,2.659079742543554
2022-01-07,NVDA,2.6797218163173087
2022-01-10,NVDA,2.6955301722334473
2022-01-11,NVDA,2.6800981938618844
2022-01-12,NVDA,2.678653582451309
2022-01-13,NVDA,2.754324385650142
2022-01-14,NVDA,2.778527912342223
2022-01-18,NVDA,2.7437694132783257
2022-01-19,NVDA,2.7855534399759403
2022-01-20,NVDA,2.818997443237699
2022-01-21,NVDA,2.7378429395862813
2022-01-24,NVDA,2.726370498881978
2022-01-25,NVDA,2.751539859024951
2022-01-26,NVDA,2.7259087727527533
2022-01-27,NVDA,2.743904167671177
2022-01-28,NVDA,2.6410716632996003
2022-01-31,NVDA,2.7010649358750864
2022-02-01,NVDA,2.6864430552820786
2022-02-02,NVDA,2.676869504797046
2022-02-03,NVDA,2.6483750341858117
2022-02-04,NVDA,2.5719384873279045
2022-02-07,NVDA,2.567779870370143
2022-02-08,NVDA,2.5552930769813185
2022-02-09,NVDA,2.612124223265629
2022-02-10,NVDA,2.561204434449004
2022-02-11,NVDA,2.6082392603393774
2022-02-14,NVDA,2.6206919285141907
2022-02-15,NVDA,2.7232449833965844
2022-02-16,NVDA,2.7255862996657445
2022-02-17,NVDA,2.763279810033217
2022-02-18,NVDA,2.7368113457927006
2022-02-22,NVDA,2.7186299199753403
2022-02-23,NVDA,2.7035745782102443
2022-02-24,NVDA,2.742819848481372
2022-02-25,NVDA,2.634084166482752
2022-02-28,NVDA,2.6865989822004703
2022-03-01,NVDA,2.639127988329307
2022-03-02,NVDA,2.6743386221120384
2022-03-03,NVDA,2.67044951738504
2022-03-04,NVDA,2.705826808570918
2022-03-07,NVDA,2.6538259693241812
2022-03-08,NVDA,2.703815121073299
2022-03-09,NVDA,2.644985228781883
2022-03-10,NVDA,2.6555345256901286
2022-03-11,NVDA,2.6326525462645822
2022-03-14,NVDA,2.678755639064159
2022-03-15,NVDA,2.6872566988564404
2022-03-16,NVDA,2.711924775932981
2022-03-17,NVDA,2.635495384560721
2022-03-18,NVDA,2.6433053740285146
2022-03-21,NVDA,2.6493152640041817
2022-03-22,NVDA,2.629585139863636
2022-03-23,NVDA,2.626066877691886
2022-03-24,NVDA,2.723255258192101
2022-03-25,NVDA,2.714322547977886
2022-03-28,NVDA,2.707146920359604
2022-03-29,NVDA,2.684346779399115
2022-03-30,NVDA,2.696100574424729
2022-03-31,NVDA,2.66067870449089
2022-04-01,NVDA,2.651353376899562
2022-04-04,NVDA,2.647412484253593
2022-04-05,NVDA,2.668852337834119
2022-04-06,NVDA,2.6845284500208804
2022-04-07,NVDA,2.6742997033424247
2022-04-08,NVDA,2.6747274984030365
2022-04-11,NVDA,2.683505884671675
2022-04-12,NVDA,2.6931178135402085
2022-04-13,NVDA,2.6955924050466273
2022-04-14,NVDA,2.689270941922806
2022-04-18,NVDA,2.690424209110293
2022-04-19,NVDA,2.670323427803343
2022-04-20,NVDA,2.6686358096629728
2022-04-21,NVDA,2.688063341803444
2022-04-22,NVDA,2.6273631841618794
2022-04-25,NVDA,2.6341798261118723
2022-04-26,NVDA,2.574855722432981
2022-04-27,NVDA,2.572336090975898
2022-04-28,NVDA,2.5841816250797636
2022-04-29,NVDA,2.5381035065613107
2022-05-02,NVDA,2.520883303212812
2022-05-03,NVDA,2.523865126198293
2022-05-04,NVDA,2.4372695704158924
2022-05-05,NVDA,2.415304688691487
2022-05-06,NVDA,2.411720567884638
2022-05-09,NVDA,2.4423476453464783
2022-05-10,NVDA,2.4533022924281913
2022-05-11,NVDA,2.436861055721151
2022-05-12,NVDA,2.447567155219161
2022-05-13,NVDA,2.4809254311428184
2022-05-16,NVDA,2.4861465641937
2022-05-17,NVDA,2.4328959146504125
2022-05-18,NVDA,2.3630650448388018
2022-05-19,NVDA,2.329013450448909
2022-05-20,NVDA,2.320535655375936
2022-05-23,NVDA,2.2947189377290074
2022-05-24,NVDA,2.3039476004253268
2022-05-25,NVDA,2.296183568607624
2022-05-26,NVDA,2.348516374576629
2022-05-27,NVDA,2.346772677569366
2022-05-31,NVDA,2.344711427641568
2022-06-01,NVDA,2.355004379087066
2022-06-02,NVDA,2.3819699357399
2022-06-03,NVDA,2.3807216797884587
2022-06-06,NVDA,2.383284534862286
2022-06-07,NVDA,2.387219405177692
2022-06-08,NVDA,2.3670275692717695
2022-06-09,NVDA,2.3313437542945277
2022-06-10,NVDA,2.3208953122532403
2022-06-13,NVDA,2.294613876764818
2022-06-14,NVDA,2.2579661317087405
2022-06-15,NVDA,2.2461476730208756
2022-06-16,NVDA,2.228443810101625
2022-06-17,NVDA,2.1991327305665114
2022-06-21,NVDA,2.181415215723592
2022-06-22,NVDA,2.2054272084876967
2022-06-23,NVDA,2.1844575930315235
2022-06-24,NVDA,2.1056610896016004
2022-06-27,NVDA,2.1145491184612806
2022-06-28,NVDA,2.117792631327905
2022-06-29,NVDA,2.1217134474964414
2022-06-30,NVDA,2.1199799754798807
2022-07-01,NVDA,2.0928046537740355
2022-07-05,NVDA,2.1056104762431036
2022-07-06,NVDA,2.102521720479496
2022-07-07,NVDA,2.107448347018318
2022-07-08,NVDA,2.0933851416237563
2022-07-11,NVDA,2.107649007381001
2022-07-12,NVDA,2.1018623835716665
2022-07-13,NVDA,2.0877065615389676
2022-07-14,NVDA,2.086558912348994
2022-07-15,NVDA,2.065531051077827
2022-07-18,NVDA,2.044561541350106
2022-07-19,NVDA,2.041906636117033
2022-07-20,NVDA,2.06765590566895
2022-07-21,NVDA,2.064124025291607
2022-07-22,NVDA,2.0524557038548146
2022-07-25,NVDA,2.0792689717275454
2022-07-26,NVDA,2.0794182664701335
2022-07-27,NVDA,2.113235912495483
2022-07-28,NVDA,2.106796766834529
2022-07-29,NVDA,2.06403456786534
2022-08-01,NVDA,2.0879507160782813
2022-08-02,NVDA,2.068186760604709
2022-08-03,NVDA,2.059022442832934
2022-08-04,NVDA,2.1031053192388076
2022-08-05,NVDA,2.105879729524654
2022-08-08,NVDA,2.1123994894033147
2022-08-09,NVDA,2.069804952019776
2022-08-10,NVDA,2.0877904565378778
2022-08-11,NVDA,2.0651819388019383
2022-08-12,NVDA,2.069424587098369
2022-08-15,NVDA,2.0030112683108157
2022-08-16,NVDA,1.9967354891826892
2022-08-17,NVDA,1.9878949047293168
2022-08-18,NVDA,2.031389097127219
2022-08-19,NVDA,2.06909912245132
2022-08-22,NVDA,2.069317526114423
2022-08-23,NVDA,2.09950936302855
2022-08-24,NVDA,2.081276129258373
2022-08-25,NVDA,2.0730146285922575
2022-08-26,NVDA,2.1092896727694717
2022-08-29,NVDA,2.109584314640023
2022-08-30,NVDA,2.109111713580079
2022-08-31,NVDA,2.11242984052011
2022-09-01,NVDA,2.0440304790418504
2022-09-02,NVDA,2.031818761795488
2022-09-06,NVDA,2.032244653974468
2022-09-07,NVDA,2.0189857348229348
2022-09-08,NVDA,2.032779044982204
2022-09-09,NVDA,2.069067612514429
2022-09-12,NVDA,2.071032087913053
2022-09-13,NVDA,2.087001459754391
2022-09-14,NVDA,2.0931826640403193
2022-09-15,NVDA,2.061326961932587
2022-09-16,NVDA,2.0797705076941986
2022-09-19,NVDA,2.0793117102054057
2022-09-20,NVDA,2.0760219495217505
2022-09-21,NVDA,2.003374721080535
2022-09-22,NVDA,2.04815777039123
2022-09-23,NVDA,2.01622363335361
2022-09-26,NVDA,2.0152318656775483
2022-09-27,NVDA,1.9943841888194103
2022-09-28,NVDA,1.9729531795925368
2022-09-29,NVDA,1.963491883622586
2022-09-30,NVDA,1.992117217491731
2022-10-03,NVDA,1.9389431150871337
2022-10-04,NVDA,1.9219848737094458
2022-10-05,NVDA,1.8956123586923206
2022-10-06,NVDA,1.8840084828568222
2022-10-07,NVDA,1.9207653285195085
2022-10-10,NVDA,1.9381007653860187
2022-10-11,NVDA,1.94106174343096
2022-10-12,NVDA,1.9434071035294107
2022-10-13,NVDA,1.939439396587522
2022-10-14,NVDA,1.9826406345302252
2022-10-17,NVDA,1.9937081628858104
2022-10-18,NVDA,1.9624807647450744
2022-10-19,NVDA,1.9537216760876985
2022-10-20,NVDA,1.9264198630939104
2022-10-21,NVDA,1.8920318473562003
2022-10-24,NVDA,1.8812778416876164
2022-10-25,NVDA,1.8549967630816198
2022-10-26,NVDA,1.8684907190466533
2022-10-27,NVDA,1.873755539929348
2022-10-28,NVDA,1.8902451444632176
2022-10-31,NVDA,1.9017581429908632
2022-11-01,NVDA,1.9063182738331905
2022-11-02,NVDA,1.8632862513605521
2022-11-03,NVDA,1.8416519423864093
2022-11-04,NVDA,1.873087988240169
2022-11-07,NVDA,1.8622239563794851
2022-11-08,NVDA,1.837099915534636
2022-11-09,NVDA,1.8606540881211828
2022-11-10,NVDA,1.9768803386504448
2022-11-11,NVDA,1.9844938871186681
2022-11-14,NVDA,1.9806317731909113
2022-11-15,NVDA,1.9780605563171783
2022-11-16,NVDA,1.9855817903740833
2022-11-17,NVDA,1.9709595130596334
2022-11-18,NVDA,1.9577537174248836
2022-11-21,NVDA,1.9589994662214214
2022-11-22,NVDA,1.975613620099736
2022-11-23,NVDA,1.9724109282052695
2022-11-25,NVDA,1.9202482365777696
2022-11-28,NVDA,1.911379805136447
2022-11-29,NVDA,1.9117578252154208
2022-11-30,NVDA,1.944058165127867
2022-12-01,NVDA,1.9548919533511169
2022-12-02,NVDA,1.9547204985732975
2022-12-05,NVDA,1.9352584579541294
2022-12-06,NVDA,1.9644146203582369
2022-12-07,NVDA,1.9620636266472848
2022-12-08,NVDA,1.9879504721250179
2022-12-09,NVDA,1.9984613173576362
2022-12-12,NVDA,1.9636470148470178
2022-12-13,NVDA,1.9712267208152945
2022-12-14,NVDA,1.9792938612285997
2022-12-15,NVDA,1.9898757528532613
2022-12-16,NVDA,1.9946891397070097
2022-12-19,NVDA,2.000345957632189
2022-12-20,NVDA,2.0404917479798805
2022-12-21,NVDA,2.0119987640686903
2022-12-22,NVDA,2.082815386011958
2022-12-23,NVDA,2.0727245341629774
2022-12-27,NVDA,2.0966785555951977
2022-12-28,NVDA,2.1004157766840104
2022-12-29,NVDA,2.1046048254974092
2022-12-30,NVDA,2.1299918855862963
2023-01-03,NVDA,2.1798816873610987
2023-01-04,NVDA,2.222098679259554
2023-01-05,NVDA,2.23085228032664
2023-01-06,NVDA,2.226323689884757
2023-01-09,NVDA,2.178668170367765
2023-01-10,NVDA,2.166121146687352
2023-01-11,NVDA,2.1493950052046396
2023-01-12,NVDA,2.151334952431597
2023-01-13,NVDA,2.190234525524632
2023-01-17,NVDA,2.1476076938822946
2023-01-18,NVDA,2.13186763976369
2023-01-19,NVDA,2.1681497239313923
2023-01-20,NVDA,2.208040882758581
2023-01-23,NVDA,2.2673758066770326
2023-01-24,NVDA,2.3391338947103835
2023-01-25,NVDA,2.3609930612731316
2023-01-26,NVDA,2.3429809750020696
2023-01-27,NVDA,2.333800280709115
2023-01-30,NVDA,2.3902529528634098
2023-01-31,NVDA,2.3886988279839665
2023-02-01,NVDA,2.415777412176325
2023-02-02,NVDA,2.4162341680420227
2023-02-03,NVDA,2.502300836418931
2023-02-06,NVDA,2.535536944302094
2023-02-07,NVDA,2.5337198595345174
2023-02-08,NVDA,2.5179799529451863
