date,strategy,buy_hold,strategy_growth,buy_hold_growth
2025-04-02,-0.0,-0.04928091580847893,0.9518724171407172,0.894492352558908
2025-04-03,-0.0,-0.058542793161707296,0.9518724171407172,0.8421262717783229
2025-04-04,-0.0,-0.0017811931006487258,0.9518724171407172,0.8406262822731563
2025-04-07,-0.01566283611567232,-0.01566283611567232,0.9369633954680133,0.827459690579385
2025-04-08,0.0,0.10501922561130184,0.9369633954680133,0.9143588665085994
2025-04-09,-0.0,-0.04381888652681143,0.9369633954680133,0.8742926790922751
2025-04-10,0.0,0.017842705515039414,0.9369633954680133,0.8898924258992734
2025-04-11,0.0,0.009701436883774672,0.9369633954680133,0.8985256611024843
2025-04-14,-0.0,-0.0028008096342629907,0.9369633954680133,0.896009061774236
2025-04-15,-0.0,-0.02222791789005818,0.9369633954680133,0.8760926459203702
2025-04-16,0.0,0.0014266916772247562,0.9369633954680133,0.8773425600067826
2025-04-17,-0.0,-0.02380270230206527,0.9369633954680133,0.8564594362340093
2025-04-21,0.0,0.026017758916625056,0.9369633954680133,0.8787425913678144
2025-04-22,0.0,0.015495355748962103,0.9369633954680133,0.8923590204328236
2025-04-23,0.0,0.021049019601060648,0.9369633954680133,0.9111423029450973
2025-04-24,0.0,0.007225264791618891,0.9369633954680133,0.9177255473467211
2025-04-25,0.0,0.00038141420809401083,0.9369633954680133,0.91807558090961
2025-04-28,0.0,0.006299340378101537,0.9369633954680133,0.9238588514865829
2025-04-29,0.0,0.00039692408336877705,0.9369633954680133,0.9242255533143713
2025-04-30,0.0,0.007086914929300692,0.9369633954680133,0.9307754611861961
2025-05-01,0.0,0.014844129127253636,0.9369633954680133,0.9445920123205231
2025-05-02,-0.0,-0.005734294466325229,0.9369633954680133,0.9391754435713385
2025-05-05,-0.008358430352621848,-0.008358430352621848,0.9291318521840378,0.9313254110373548
2025-05-06,0.0,0.00420554784974847,0.9291318521840378,0.935242144617159
2025-05-07,0.0,0.006967790512363292,0.9291318521840378,0.9417587159591848
2025-05-08,-0.0,-0.0012741154091596707,0.9291318521840378,0.9405588066674708
2025-05-09,0.0,0.03304728894130027,0.9291318521840378,0.9716417253176953
2025-05-12,0.0,0.006604046909964634,0.9291318521840378,0.9780584928513724
2025-05-13,0.0,0.0012779543304903829,0.9291318521840378,0.9793084069377846
2025-05-14,0.00488444746329697,0.00488444746329697,0.9336701479025066,0.9840917874018373
2025-05-15,0.0,0.006333973028259221,0.9336701479025066,0.990324998240572
2025-05-16,0.0010938140906693317,0.0010938140906693317,0.9346914094663197,0.9914082296779896
2025-05-19,-0.0,-0.003362231831992357,0.9346914094663197,0.988074885369667
2025-05-20,-0.01685069102724135,-0.01685069102724135,0.918941213319586,0.9714251407645259
2025-05-21,0.0003946470773714683,0.0003946470773714683,0.9193038707836988,0.9718085108572138
2025-05-22,-0.006825886893621624,-0.006825886893621624,0.9130288065408607,0.9651750558798435
2025-05-23,0.020790776540780653,0.020790776540780653,0.9320113844329474,0.9852417947893768
2025-05-27,-0.00578541447708103,-0.00578541447708103,0.9266193122766447,0.979541762646377
2025-05-28,0.003947277340796251,0.003947277340796251,0.9302769356915386,0.9834082856504347
2025-05-29,-0.0011184568183596477,-0.0011184568183596477,0.9292364611098517,0.9823083859481176
2025-05-30,0.005633006470431523,0.005633006470431523,0.9344708561078444,0.9878417354421225
2025-06-02,0.005702485631296383,0.005702485631296383,0.9397996627376646,0.9934748887444761
2025-06-03,-0.0002684438644731113,-0.0002684438644731113,0.9395473792843687,0.9932081965060845
2025-06-04,-0.0048327690561892345,-0.0048327690561892345,0.9350067637829396,0.9884082506676564
2025-06-05,0.010268979858962801,0.010268979858962801,0.9446083294082206,0.9985581950861951
2025-06-06,0.0009012828881442836,0.0009012828881442836,0.9454596887315148,0.9994581785002425
2025-06-09,0.005669664668890739,0.005669664668890739,0.9508201281245763,1.0051247712229192
2025-06-10,-0.0028519145907881516,-0.0028519145907881516,0.9481084703279627,1.002258241222306
2025-06-11,0.003974226097154476,0.003974226097154476,0.9518764677536733,1.0062414420806598
2025-06-12,-0.0,-0.011179962144145295,0.9518764677536733,0.9949917008503278
2025-06-13,0.009514092086442716,0.009514092086442716,0.9609327081227995,1.0044581435174642
2025-06-16,-0.008545134970438073,-0.008545134970438073,0.9527214084343816,0.9958749131089518
2025-06-17,-0.0,-0.00015063576973428638,0.9527214084343816,0.9957248987248566
2025-06-18,-0.0,-0.002348432728309091,0.9527214084343816,0.9933865057842989
2025-06-20,0.0,0.009877272330390152,0.9527214084343816,1.0031984548312651
2025-06-23,0.0,0.011047312688599487,0.9527214084343816,1.014281101850506
2025-06-24,0.0,0.0005602631887811071,0.9527214084343816,1.0148493662149491
2025-06-25,0.007823983437742932,0.007823983437742932,0.9601754849547554,1.0227895308480188
2025-06-26,0.0049683312642012645,0.0049683312642012645,0.9649459548357757,1.0278710880508288
2025-06-27,0.004781105489127135,0.004781105489127135,0.969559463237152,1.0327854481520238
2025-06-30,-0.0003235797161743603,-0.0003235797161743603,0.9692457334612236,1.0324512597298416
2025-07-01,0.0045332765158159205,0.0045332765158159205,0.9736395923827781,1.0371316467792995
2025-07-02,0.0,0.007881485161686852,0.9736395923827781,1.0453057844641063
2025-07-03,-0.007452114780816754,-0.007452114780816754,0.966383918385194,1.0375160457772281
2025-07-07,-0.0005477162177452977,-0.0005477162177452977,0.9658546142405262,1.036947781412785
2025-07-08,0.005996626767211355,0.005996626767211355,0.9716464838735156,1.0431659702350053
2025-07-09,0.002820211585405019,0.002820211585405019,0.9743867325442538,1.0461079189897624
2025-07-10,-0.0,-0.0035153258608029425,0.9743867325442538,1.042430508768947
2025-07-11,0.0019082159291465839,0.0019082159291465839,0.9762460728284438,1.0444196912708081
2025-07-14,-0.0,-0.004273265144196681,0.9762460728284438,1.039956609008188
2025-07-15,0.0033431911185151097,0.0033431911185151097,0.9795098500286091,1.0434333827070652
2025-07-16,0.006119689977517551,0.006119689977517551,0.985504146640709,1.049818871521425
2025-07-17,-0.0007324129021104575,-0.0007324129021104575,0.984782350688626,1.0490499706350436
2025-07-18,0.0,0.001896175165666536,0.984782350688626,1.051039153136905
2025-07-21,0.0,0.0001431211632245688,0.984782350688626,1.0511895790830965
2025-07-22,0.0,0.00850744324203112,0.984782350688626,1.0601325147637606
2025-07-23,0.0,0.00033114960935609616,0.984782350688626,1.0604835772318904
2025-07-24,0.0,0.004224252618048929,0.984782350688626,1.0649633277594102
2025-07-25,-0.0,-0.0002510035553040524,0.984782350688626,1.0646960181778742
2025-07-28,-0.0,-0.0026376486020820433,0.984782350688626,1.0618877242138849
2025-07-29,-0.0,-0.001259331011043141,0.984782350688626,1.0605504560725363
2025-07-30,-0.0,-0.0037512265266995692,0.984782350688626,1.0565720910688137
2025-07-31,-0.0,-0.016390369519761472,0.984782350688626,1.0392544840719287
2025-08-01,0.0,0.01519971367995021,0.984782350688626,1.0550508546704263
2025-08-04,-0.005069869050569054,-0.005069869050569054,0.979789633127323,1.0497018849955562
2025-08-05,0.007659679494191662,0.007659679494191662,0.98729450768881,1.0577422649990709
2025-08-06,-0.0008376239960258269,-0.0008376239960258269,0.9864675261180254,1.0568562746962968
2025-08-07,0.007797572699558275,0.007797572699558275,0.9941595783686841,1.0650971883312255
2025-08-08,-0.001977539647394999,-0.001977539647394999,0.9921935883866225,1.0629909164129716
2025-08-11,0.0,0.010646017662282237,0.9921935883866225,1.0743075364839496
2025-08-12,0.003423147456803166,0.003423147456803166,0.9955900133453646,1.0779850495952892
2025-08-13,0.0,9.306090191762983e-05,0.9955900133453646,1.0780853678562583
2025-08-14,-0.0,-0.002341289856780615,0.9955900133453646,1.0755612575197528
2025-08-15,-0.0,-0.00021753577502092725,0.9955900133453646,1.0753272844680157
2025-08-18,-0.0,-0.0054252252305696524,0.9955900133453646,1.0694933917532
2025-08-19,-0.0026570836306466505,-0.0026570836306466505,0.9929446474180693,1.0666516583688876
2025-08-20,-0.0,-0.004011822287558586,0.9929446474180693,1.062372441472782
2025-08-21,0.0,0.0153567897013831,0.9929446474180693,1.0786870716410244
2025-08-22,-0.0,-0.004401062092461827,0.9929446474180693,1.0739397028603965
2025-08-25,0.0,0.004187036349890816,0.9929446474180693,1.078436327433864
2025-08-26,0.0,0.0022785132820093423,0.9929446474180693,1.0808935589297235
2025-08-27,0.0,0.003541457922389135,0.9929446474180693,1.0847214979872546
2025-08-28,-0.0,-0.00596377589262187,0.9929446474180693,1.0782524620673495
2025-08-29,-0.0,-0.007410295555874247,0.9929446474180693,1.0702622926395813
2025-09-02,0.0,0.0054195597134076845,0.9929446474180693,1.07606264304355
2025-09-03,0.0,0.008357551677008246,0.9929446474180693,1.0850558921904845
2025-09-04,-0.0,-0.002896432414554062,0.9929446474180693,1.0819131011327412
2025-09-05,0.0,0.0024568274439626947,0.9929446474180693,1.084571174931587
2025-09-08,0.0,0.002311730524016564,0.9929446474180693,1.0870784112221448
2025-09-09,0.0,0.0028908542790047065,0.9929446474180693,1.0902209964988399
2025-09-10,0.0,0.008310170355944058,0.9929446474180693,1.0992809187053723
2025-09-11,-0.0,-0.0003346129431468503,0.9929446474180693,1.0989130850818192
2025-09-12,0.0,0.00532404605028769,0.9929446474180693,1.1047637489520585
2025-09-15,-0.0,-0.0013768857905647192,0.9929446474180693,1.1032426154441954
2025-09-16,-0.0,-0.0012424352925486382,0.9929446474180693,1.1018719078825239
2025-09-17,0.0,0.004672445142330339,0.9929446474180693,1.1070203439259798
2025-09-18,0.0,0.004952874775332017,0.9929446474180693,1.1125032770631902
2025-09-19,0.004731007968096224,0.004731007968096224,0.9976422764568827,1.1177665389315092
2025-09-22,-0.0054434748398075605,-0.0054434748398075605,0.9922116358258614,1.1116820049000569
2025-09-23,-0.003181633452613686,-0.003181633452613686,0.9890547820932453,1.1081450402445983
2025-09-24,-0.0,-0.0046134974884720625,0.9890547820932453,1.1030326158845671
2025-09-25,0.0,0.005729144366994232,0.9890547820932453,1.109352048982473
2025-09-26,0.0,0.0028103664411398555,0.9890547820932453,1.1124697347523431
2025-09-29,0.0,0.0037668667591119753,0.9890547820932453,1.1166602600167
